ORF,TRUE PHI,SIM PHI
ORF13,1.45448212486937,2.55249279299785
ORF14,1.887721036953,0.707607495981172
ORF33,0.471013762169988,0.893537450518924
ORF35,0.641923656539256,0.192472128358519
ORF62,0.587470397216078,0.769876059833613
ORF66,0.832580114023075,0.589570104488699
ORF82,0.947720311659443,0.597758338955564
ORF115,0.391246939703017,0.534535298172939
ORF117,0.924758082058489,1.53952238933018
ORF126,0.75443972375234,2.91790576199177
ORF136,1.14519918654181,0.53443900625548
ORF139,2.20685583057266,2.46339127139225
ORF144,0.254697291828184,0.194884247479282
ORF145,0.402571207898894,0.311400166118963
ORF147,1.46689264683996,5.26117946260417
ORF162,2.8968020959965,5.47797675573072
ORF169,2.40096072357516,1.82796809653866
ORF181,0.198248478784787,0.0753084039990254
ORF216,2.13599065322833,12.6561349225863
ORF217,0.884613616480111,0.898651197495303
ORF231,0.894649442558275,7.54003424821586
ORF233,0.366546037450998,0.975594057024109
ORF244,0.206425788280296,0.8956984581151
ORF252,0.432639791713949,1.65001633321084
ORF262,0.347435371949552,0.202907811895309
ORF281,1.03956552213903,1.27373995246662
ORF282,0.5115079987031,4.79233228787774
ORF302,0.778473559301761,2.66506063213966
ORF321,0.515641789750272,1.13368743064334
ORF322,0.136586986667206,0.107214244670835
ORF329,0.361927057832251,0.269164881757734
ORF335,2.53253551026907,2.83070180039135
ORF336,0.257207586218117,0.189210955596596
ORF341,1.32176619336407,3.38147095446124
ORF346,1.52721392230569,0.70658428085342
ORF353,1.42652831964819,1.47308038333807
ORF354,0.0425649113929629,0.0512728804188003
ORF360,0.448208100135255,1.72333427293866
ORF378,1.03660101966101,1.41836067435068
ORF379,0.473073685903766,0.300212803525052
ORF419,0.592249783094373,1.06289654912836
ORF421,1.83152448960245,4.47831368769059
ORF424,2.38415854782243,7.95103132828337
ORF434,0.29927490571002,0.589521493495869
ORF440,1.37800407502817,2.39304502150949
ORF449,0.583390816384673,6.68178274562284
ORF501,0.491493748201585,1.1355739316664
ORF506,0.466805678974861,3.0741868747741
ORF514,0.317251213081932,0.725277593254525
ORF533,0.956184175455896,1.12477757105379
ORF535,3.89204684748077,3.38404169080503
ORF540,0.76278284017639,3.02777610189884
ORF550,0.341889267288638,0.220416490396878
ORF560,0.179965017250948,0.416863347131687
ORF572,2.73473755389536,1.9212927603214
ORF578,0.119768025184704,0.0976360428271178
ORF595,0.425279699677197,0.585499693049903
ORF600,0.173945830298199,0.137454753246286
ORF601,2.36558882452654,6.02329804145422
ORF652,1.14995433567232,0.553095093185192
ORF657,0.503618840581239,1.33694322353573
ORF691,1.14610191942117,2.67160785766768
ORF695,3.27702487169573,5.86164631813717
ORF729,1.67319385646281,5.06092038898183
ORF733,0.461447956436117,0.181316427608576
ORF743,1.14524722224935,0.35136750332438
ORF770,0.0195522986094712,0.044245906265208
ORF771,0.65523282980413,0.868745519601433
ORF773,0.58555135106146,0.0534224966655517
ORF780,0.602225573285651,1.86117167630808
ORF781,0.274967457327025,0.351931614955202
ORF852,0.307146175082435,2.3231718335323
ORF857,0.428299293608339,1.25751218808926
ORF909,0.534698687367679,1.70415491544425
