ORF,TRUE PHI,SIM PHI
ORF1971,0.903974188878363,0.760604232903571
ORF1981,0.282212180054522,0.114077756652796
ORF1991,0.243574178147842,0.262875359990644
ORF1993,4.53785578233619,4.44286769581622
ORF2002,0.19018235781995,0.160509823643479
ORF2005,0.243905237735238,0.642143734770388
ORF2024,1.31396660855666,2.64673753464887
ORF2027,0.556235928528395,0.153860244270954
ORF2056,0.991991542096741,1.2731629838035
ORF2078,0.637385244472187,0.523247687481664
ORF2092,0.476369722540223,0.346217534615569
ORF2097,0.273261210892545,3.98833853231883
ORF2100,0.809334173237537,0.778632447895893
ORF2137,2.51404140829506,3.29377085981986
ORF2145,0.843701409780623,0.181633819597548
ORF2164,2.44761486153802,10.2431837636752
ORF2167,1.15681345023343,0.594701934544473
ORF2168,0.796926797907766,1.74528679378428
ORF2185,0.125217440823263,0.0697475289777135
ORF2216,1.93279374257258,5.55009263963835
ORF2217,0.684241885493807,0.319051952406889
ORF2222,1.55575941776009,0.325173103390491
ORF2240,1.31382215827203,9.85210393303312
ORF2293,1.7085804111809,0.639401644662845
ORF2298,0.776337775361406,1.42314334921687
ORF2301,0.0769827926032005,0.0234281584438339
ORF2303,0.496803147693967,0.138577230184238
ORF2305,0.816425203360649,0.117430206766915
ORF2318,0.840969840978226,9.58685857061167
ORF2319,0.215148946415208,0.213359827461431
ORF2323,1.20274852613759,0.811520698284485
ORF2341,0.799875062745781,1.02311710556422
ORF2348,0.144425700040038,0.0871210879783547
ORF2353,0.402556100678812,1.03857499834659
ORF2360,0.638554766721454,0.262002846066794
ORF2361,0.245723492408261,0.0897046580116845
ORF2370,0.420797228268978,0.361762332768385
ORF2388,2.24780637296073,3.89919734210174
ORF2440,0.0420144356365542,0.0243089834897677
ORF2450,1.27767214098451,1.52773837287962
ORF2458,1.96508094597518,1.84771578934973
ORF2476,1.83173533350755,3.83628744857623
ORF2481,0.787775534682026,1.18117358481594
ORF2486,0.367017631431098,0.272674653066061
ORF2497,0.160543665925805,0.194022868509276
ORF2505,0.0840917573245676,0.0202466884271754
ORF2516,0.48940052205063,0.468303522410587
ORF2517,1.18408690159599,2.27248577781966
ORF2523,0.99741524087844,1.46957615525966
ORF2527,1.17548343582358,0.409044074154621
ORF2532,0.232693017732123,0.0619134618628169
ORF2569,0.495090102845085,0.27982954170551
ORF2581,0.950005709328728,0.332507656711102
ORF2611,0.295530699220883,0.407961677601038
ORF2624,0.205651290326261,0.259550806202187
ORF2637,0.276382932684242,0.423620361720387
ORF2638,0.179769387023364,0.617750062871365
ORF2647,0.545593324102918,0.28490498462205
ORF2666,0.296418962813697,0.0665593564302837
ORF2667,0.522560184482537,0.11608079257682
ORF2684,0.680611313154794,0.32574511812847
ORF2720,1.19988928390512,4.34178125315672
ORF2726,0.632878628092971,0.832643380480144
ORF2741,0.947707079690542,2.59386917635614
ORF2746,0.177254546455193,0.592572359617963
ORF2754,2.76608047805373,6.25348204822853
ORF2760,0.197795823005411,1.31915897258779
ORF2761,0.21490336255277,0.119677891309924
ORF2768,0.87661260108237,1.088845492273
ORF2774,0.585708023178608,0.806135353694339
ORF2780,1.8749119307801,0.723218046248418
ORF2782,0.804295858126461,1.24481843638931
ORF2788,0.921714011313785,0.265254661030263
ORF2793,0.859623245733672,0.180310938260751
ORF2808,0.233598335797647,0.461991829284121
ORF2827,3.13355680839306,19.760043582148
ORF2837,1.65523457600116,1.13414255841579
ORF2886,2.12162122581256,2.18751775845226
ORF2906,0.486518315364886,0.496547348997057
ORF2930,0.130117918773406,0.146270126669827
ORF2973,0.0916333710793035,0.0847364080488011
ORF2985,0.163024129952438,0.125091760637813
ORF2991,0.761978901516901,1.34367663204342
ORF2993,0.401615559665531,0.129440480865577
ORF3010,0.497507859143857,0.861177286386134
ORF3018,0.803254396112376,0.338758591602777
ORF3034,0.622769421317656,3.28859675328906
ORF3048,2.46322260055315,8.232282935759
ORF3065,0.191109672563804,1.24251406781191
ORF3137,0.847150981718365,1.48041209919335
ORF3155,0.115913412471593,0.074290083532849
ORF3172,1.12135536091319,3.67269654529651
ORF3180,0.121625475465625,0.0776151145008376
ORF3182,0.749328460503592,2.29447251798227
ORF3184,0.490185677252371,2.45682220139795
ORF3188,0.948262993272023,0.888405695469263
ORF3193,0.439618055875095,1.21106151681538
ORF3198,0.52867913287435,1.06619191740129
ORF3212,0.320036870727898,0.167567641001589
ORF3231,3.32780562270348,2.29375660105453
ORF3244,0.108399496952495,0.0201554637266599
ORF3245,2.50465802703716,4.12696435139539
ORF3246,0.210898824641112,0.430961335529307
ORF3251,2.1155233036994,1.2002206553251
ORF3255,0.410954739879127,0.811329769478873
ORF3263,0.291003512571928,0.194716784223265
ORF3272,1.76404042937391,2.75387817797129
ORF3278,0.214826874006256,0.279598742519205
ORF3293,0.913547474905359,1.26628456183357
ORF3312,0.796775496927071,0.520868279863897
ORF3316,2.46861282162842,0.401651420213101
ORF3324,1.61041906850589,6.44144740089477
ORF3326,4.80239345278534,14.3412433841242
ORF3344,0.215410309737317,0.251294314366182
ORF3346,0.206670974347568,0.724982129709957
ORF3352,3.34596293163496,10.8373887023513
ORF3357,0.490517628036961,0.371119582957331
ORF3372,3.19354217456708,1.55381774872829
ORF3376,0.695374686761432,2.65443635038203
ORF3378,0.0960228782904701,0.0776742646889753
ORF3387,0.145289048973956,0.655171380151997
ORF3399,0.98343265260309,1.83474762643756
