ORF,TRUE PHI,SIM PHI
ORF5,0.625126768797272,9.12789221288568
ORF14,0.32265022825464,0.649049985272373
ORF15,0.096927930870088,0.157547398860549
ORF17,0.619894607712207,1.31305825527067
ORF52,0.661394160481357,1.6936172143052
ORF55,0.294575577509549,0.222124598818212
ORF59,0.36878124760697,0.939778162267051
ORF67,0.164871810140191,0.115554690823102
ORF75,0.376850573149357,1.24928738240952
ORF91,0.225577045126507,0.228010660505835
ORF96,0.655595034901806,0.840808009442379
ORF97,0.691600907166828,0.442818978223425
ORF102,1.52220841174973,0.435705186384087
ORF104,3.35198144812124,4.92096350118396
ORF117,0.179894575561069,0.0479430457105529
ORF118,0.490956954413982,0.211966130821139
ORF122,0.206905645987549,0.100225784480653
ORF128,0.936603414893357,1.40022183679612
ORF131,2.84206492499054,3.10827659059802
ORF134,0.404009566975732,1.1980061242155
ORF135,0.0924930638170751,0.105062226485182
ORF136,0.630734929118624,0.790321812854089
ORF138,0.636928119801266,0.17868680261969
ORF141,0.193432439399466,0.0575918928592438
ORF146,0.572196154966087,0.741397061225264
ORF147,0.237260337234705,0.12707722093163
ORF152,1.22820463880141,1.27742508066538
ORF159,0.111214624054423,0.130037819660926
ORF172,3.22380024583874,1.59059091653064
ORF174,0.626962076457617,0.46248967270168
ORF177,0.973878412274405,0.448578372230084
ORF182,1.72978603359563,0.860688698564961
ORF187,0.39117389500413,1.52074257383734
ORF192,0.0946562800564816,0.0251004199490139
ORF195,0.704260160745011,0.641475477236144
ORF196,0.429945653212807,0.764512548303101
ORF197,3.04640529773908,10.330575722859
ORF206,1.1879362519992,9.16734531644324
ORF209,1.31469769507715,2.61714959890531
ORF220,3.79988118173104,8.13908925547738
ORF228,0.993447999500549,0.565456365369284
ORF232,1.59095697502897,13.7509600093308
ORF267,0.374175380194864,0.233810369690071
ORF269,0.437812297961997,8.07667602559801
ORF276,1.00005966709653,2.49751441702907
ORF278,0.122998407282211,0.177406204787697
ORF281,0.0806993116792929,0.0288900486031118
ORF282,6.15629447312635,12.0374597154269
ORF284,3.97918177983317,3.28078499190343
